stage,generation,v_d1,v_d4,v_d3d,v_d4d,v_o2,v_o3,v_o4,v_o3d,v_o4d,schr1_name,schr2_name,schr1c,schr2c,nhx,nhy,err_x,err_y,norm_Ux_G,norm_Uy_G,rel_err_x,rel_err_y,Normx,Normy,n_bracketed,fobj,bx,ax,gx,by,ay,gy
initial,0,9.44503978690234544e+03,-1.38651914897089478e+03,4.10039289837984370e+02,-5.14154758456544073e+02,-2.52604109729910706e+04,4.59168229781576620e-01,-3.13609304467309039e+03,-7.40063347912456379e+02,6.88652176931434678e+03,d2,d3,-2.72135532310240160e+03,2.68131531860688347e+03,2.66473334202470942e+04,4.22149941352079113e+04,1.81993497711336950e-06,2.57369891048846070e-06,1.06121072347693527e+02,2.09391682004082980e+02,1.71496097509320425e-08,1.22913139903918222e-08,1.77120807139851921e+00,8.82174359306079015e-01,1.18731967879499405e+11,2.66473334202470942e+04,6.77487088386170644e+00,4.40617023664728270e-16,1.47604289017829293e-01,3.19228123174487743e+00,-9.05234556405137077e-15,3.13255608577257871e-01
generation,1,5.53303183414106261e-05,0,8.65786346188207426e+03,-1.34689693514801752e+03,4.18292072900242999e+02,-6.24037851211656175e+02,-2.65911124116296705e+04,5.15608471260884937e-01,-3.06199287881949840e+03,-4.85556898845012142e+02,6.77148869453241605e+03,d2,d3,-2.44171011396584481e+03,2.54625162913520307e+03,1.92285830906433730e+04,3.01531247213423776e+04,6.60974490018891994e-06,1.04568576454914479e-05,1.37736829543752322e+02,3.30479270472817063e+02,4.79882172552064136e-08,3.16414933697076074e-08,1.77120807139851921e+00,8.82174359306079015e-01,8.87552138415014038e+10,1.92285830906433730e+04,6.77487088386170644e+00,4.40617023664728270e-16,1.47604289017829293e-01,3.19228123174487743e+00,-9.05234556405137077e-15,3.13255608577257871e-01
generation,2,6.24689984784421106e-05,2,8.65786346188207426e+03,-1.34689693514801752e+03,4.18292072900242999e+02,-6.23144567681743183e+02,-2.65911124116296705e+04,5.15608471260884937e-01,-3.06199287881949840e+03,-4.85556898845012142e+02,7.24837909951910660e+03,d2,d3,-2.44118722138301700e+03,2.54504993296590601e+03,1.79746601306591620e+04,2.80988761137404763e+04,7.33991120618446261e-06,1.16159778977747531e-05,1.44486364490069889e+02,3.31916230835939416e+02,5.08000269235711355e-08,3.49967154920975657e-08,1.77120807139851921e+00,8.82174359306079015e-01,8.04670496500697784e+10,1.79746601306591620e+04,6.77487088386170644e+00,4.40617023664728270e-16,1.47604289017829293e-01,3.19228123174487743e+00,-9.05234556405137077e-15,3.13255608577257871e-01
